bytes,family,input_columns,loadability,parameters,path,rounds,scientific_status,sha256,smoke_rows,tensor_count,tensor_elements
1749189,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/acceptor_cold/fold0/model.ubj,500,,b9150839e67b010db01a0298d77ab065a73e2116b5fcd8c5550123f3ce1e26e8,4,,
1750763,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/acceptor_cold/fold1/model.ubj,500,,84b9bb1470a22d960049b1b0871d7929e7a5c0e2fafff5cffa87537778b3ec99,4,,
1731710,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/acceptor_cold/fold2/model.ubj,500,,9b4e678fc6ca1d1e6ca95e265462b16d0a6ed111d30b3d2d86d3163c49a1b36e,4,,
1724307,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/acceptor_cold/fold3/model.ubj,500,,d8fcbd46cf18f501be6f249215ac2ff2b32ec6f89591822d0a83106a7074bfaf,4,,
1755867,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/acceptor_cold/fold4/model.ubj,500,,34fb4b4268e2b441b0fbf690508afbfb69b74bb93cbc9d6f7eb3b4aee673b162,4,,
1801924,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/iid/fold0/model.ubj,500,,fd88e8e19949f34c8b8ed70b259a3df242ee32ec9ac36965b29a8a3d49864309,4,,
1785653,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/iid/fold1/model.ubj,500,,4dd09b291a1b35bf7e88e8e5dacf7902e38effa430586e5d7c016c93202ea3ef,4,,
1746340,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/iid/fold2/model.ubj,500,,72df83fef72109bd8b48dcbff12fb4aa990d123aabf67c79bc667e5428394c6a,4,,
1798932,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/iid/fold3/model.ubj,500,,718f93a27b649d369b509e670ab722c911331311975602784e6025384418da70,4,,
1840135,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2e2a_multitask_crossfit/xgb/iid/fold4/model.ubj,500,,f8a2ddfeb61a276ec5e6a739c3575dc81564d80de64fd70ed79ab6e352bbd7b6,4,,
1749189,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/C0/model.ubj,500,,c8663191bdaa10fcde0b35ab6aaad425c9c265d30ffc6fd71d29f72fcb6631a6,4,,
1760957,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/DELTA_3/model.ubj,500,,cb39b8ac7e5db9afa24fb5d9e456bc107b1ad6bf282fb62714639f5b031a4f35,4,,
1843147,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/DELTA_6/model.ubj,500,,a6028247c8ef1de7be94f463cc80ca689ae8d35b99766e42288cca894d3875ad,4,,
1832668,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/DFT_3/model.ubj,500,,60abb3790a33fe7c855c21adf45bc3770d7d04b97dd4e870eb394929ac31f670,4,,
1836889,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/PAIR_6/model.ubj,500,,36dc486bdd83bb99e4e7c0f909513a46f27f117b1fecaaadbfbbe512f82e68ef,4,,
1826341,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/PM6_3/model.ubj,500,,e97efc70f46d64b9636ce128cc9a33ea66e9de52161023a99514d15e69fb2437,4,,
1735111,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold0/ROLE_9/model.ubj,500,,c9fae2b7c35aede987a98b13c4b4f867ea8daaf4aec1206d30f1da5230d58c29,4,,
1750763,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/C0/model.ubj,500,,ec56a77ce30635936b44a9e45dbafaf38edf44ff589967671dc89657b92f6a7d,4,,
1761516,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/DELTA_3/model.ubj,500,,d75a1de32e85fbce6a678fb7304f884c24002422b9db4e2c89344c5f4735d057,4,,
1806823,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/DELTA_6/model.ubj,500,,013f4f81e851191961172b1c8113aae3aaa213cf74b34d97706c641176d89e2a,4,,
1800420,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/DFT_3/model.ubj,500,,5582b2da196ee278696773a14e8b215dc692ba8849402287942d95f5db6d1a81,4,,
1840764,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/PAIR_6/model.ubj,500,,baf1b687b0e2cc7022c1f7e5bfd29115b051ce21c3a08ececaaa7ee33666bdc4,4,,
1804222,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/PM6_3/model.ubj,500,,ab0ca2225edc1c337df4c35557fa93327531206badf194afabb5a21d5e7c0211,4,,
1712678,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold1/ROLE_9/model.ubj,500,,334f7f7415aa4e50fc3bbf3c61a740191b44efa4633bc9ce74a815f31b7931b6,4,,
1731710,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/C0/model.ubj,500,,23f8ca5830d9e5cc650d3670f9d65ce606cadf21a74e5345390c03c87912dd85,4,,
1816540,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/DELTA_3/model.ubj,500,,c7688ef834570786e5c6948939d4541d97c4732824fdf75fb10fa2bd4ed6bb6f,4,,
1825857,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/DELTA_6/model.ubj,500,,23654f4128372723f4ed876447fa33b002b558dbe61a6aa9c2c5379c90a4b139,4,,
1799597,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/DFT_3/model.ubj,500,,4fb63b7fc33089f1b1f0db040f96e787c3e2b67e67cf010573be50da5bf62bc4,4,,
1874083,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/PAIR_6/model.ubj,500,,74067ba28d7a11fccb6dea6cdfa9acf4054222e82f457688251ccdf4410c6a8a,4,,
1838103,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/PM6_3/model.ubj,500,,944c7552e42ad4f7ecec5b1e54bf2f944916d9831d558cf97a12235c74ae39b2,4,,
1709472,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold2/ROLE_9/model.ubj,500,,8e8a73fdff88deea755737dbae7635034c3de92fb94dc7bcde7e0a7495bb47ac,4,,
1724307,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/C0/model.ubj,500,,35cf6eb4c98c7390bc1236da53074226b95b66a1fd27f2be5a9e139cc7fed849,4,,
1838030,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/DELTA_3/model.ubj,500,,a3937b0cb3052d8ff16e7e55e63516a02c12a2fa3fb3b7748ad15da472357f72,4,,
1877421,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/DELTA_6/model.ubj,500,,40c8b70b4b9d13e6dc356175dcca04911734e4b7fc00f7a397061a176c531e5f,4,,
1826671,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/DFT_3/model.ubj,500,,da57bd4de8ffdf1722faaabb1c9910458e1f43195d85034998b4ef5f06dc5d7c,4,,
1884157,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/PAIR_6/model.ubj,500,,bb1c5c3f4788547a9ba50a245cfa07be1cca83fe3340ec8a6f7a6b0a2765568d,4,,
1842384,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/PM6_3/model.ubj,500,,9d103b403499581491cb2dc018580026b80e6db87d59ff005e8418ee9a7bfc8b,4,,
1723754,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold3/ROLE_9/model.ubj,500,,9c5a4f677cbdbfabdbcdf6d4d369fcb63137a25c1ca059c5493a8910d60df411,4,,
1755867,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/C0/model.ubj,500,,6d2abf963b590a9956274713cdb197b579fa155f3289b7dfc498e1f2601e9950,4,,
1864592,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/DELTA_3/model.ubj,500,,b81f3f05cba4e3e040565c2a93e60150fd84c973b8228e13b4deffdad93c4c52,4,,
1892177,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/DELTA_6/model.ubj,500,,cdc1f61ab7b929dd4a6887e5cef9532abb2cb2fd432f01ba8d0e196166eed82a,4,,
1830558,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/DFT_3/model.ubj,500,,b2e47e004daef8e4a623a25d347d243dd93beb5e2037f2f695999fb800bcef8f,4,,
1882864,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/PAIR_6/model.ubj,500,,cf8d723a103685a16f911ab5a360a77d8fec019204a2f66f4e2565ec3e3e6d9b,4,,
1844567,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/PM6_3/model.ubj,500,,256b294e474aaff2c05871a89b8c39e54e1594a5c8ca71ecab20d2dbc4396d28,4,,
1752750,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/acceptor_cold/fold4/ROLE_9/model.ubj,500,,ad26c4fe298890016cbc85ff51173f20527e260e6145e1ab2d44891487a93250,4,,
1801924,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/C0/model.ubj,500,,d9dc09266f9453e331b324385beb69bab5426932d224b7ff875c217b4e6cafd6,4,,
1854656,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/DELTA_3/model.ubj,500,,046fb76c6e7d6e5cc5f26bd479bf32ea918cd89d755d9264113ac10a796077f5,4,,
1849122,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/DELTA_6/model.ubj,500,,5435c85002107d256e9e12f5651e09b3fa36da13c882447bdd6b83347597c20c,4,,
1877225,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/DFT_3/model.ubj,500,,19cfcab86383136305cf09e8d617ec53e783d5ef13622347a020164607e8f65e,4,,
1900158,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/PAIR_6/model.ubj,500,,1047b82b941328749c630d783030e366ab8979a979cc67a75ce1ff7da6bcdd66,4,,
1828649,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/PM6_3/model.ubj,500,,b372a59aada373c21c5649f924684ab3daa7248d7613f25167597b0ebb992f0e,4,,
1769002,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold0/ROLE_9/model.ubj,500,,428c9cfa02c2f6465645ab66394d17d48a5f1c00bbba26b32573bff5e4ef2e60,4,,
1785653,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/C0/model.ubj,500,,516c47d65d659588daa61bfac33d0f18ac741afa22e7650b5bf3ceddaeeec828,4,,
1869604,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/DELTA_3/model.ubj,500,,207537daf6af7efb93fe1c3cda5eb1481db425066de3c4df654567db8ef972e6,4,,
1872289,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/DELTA_6/model.ubj,500,,adeb0ab4036a7e20814b6cdbc005675720b9736d27440791865bd6e989ad6b99,4,,
1829597,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/DFT_3/model.ubj,500,,e87788af3a5f064ba4203a7cdb1d313d54b03fed7000ab8478dfcc2aea036a68,4,,
1856204,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/PAIR_6/model.ubj,500,,b138300434e2dcb6b462830e15d3de25ab2e1beb9d0415c22117fd6813533dac,4,,
1854439,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/PM6_3/model.ubj,500,,bf0b4daed867222516f4a419d029dbaea5f9c1d89de9177fa668cbb34fa5f442,4,,
1747430,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold1/ROLE_9/model.ubj,500,,07e7c12f575655f49e1e3e29a893b448f43c2add9638201f29fbbd5809bd2ec9,4,,
1746340,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/C0/model.ubj,500,,8b26d37006cc85a5c143d434114efb8162417aadc5293235cb2f5576f7d7ab04,4,,
1822610,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/DELTA_3/model.ubj,500,,1668733feebf7369816001e29d4a3d55b324c8958824f98ecbf09abb3ee5db02,4,,
1856833,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/DELTA_6/model.ubj,500,,0db39e92dead9bd8ea722d2e6c129da38570dd6f234e737222be4be11f2999b1,4,,
1819214,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/DFT_3/model.ubj,500,,c0cb64e85a8492ed628980c52f04e783817aedac24d2feedef632be60317b7ae,4,,
1886962,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/PAIR_6/model.ubj,500,,6d34d190e7c0c2f428137fb73861a77e29497ab87dc87b6a8a2379ff4150a628,4,,
1847306,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/PM6_3/model.ubj,500,,7ba5590a8ea627e9acf7929237c55ad92db13986fe7850f93f3cd3a542c76533,4,,
1752879,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold2/ROLE_9/model.ubj,500,,66a6264f6b49e11c26c5487beff0e51554470b6c26851941f924c3dc6104d6e4,4,,
1798932,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/C0/model.ubj,500,,73f2e59d4a5f339a85f55b695a98d3a6cc3a12fe4116cbc8b349023392cd38f7,4,,
1845447,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/DELTA_3/model.ubj,500,,7480b0a1b82d4e43746b594fbebbb8ab1ff4f9ef7797bf21c253639acc6d39a4,4,,
1864581,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/DELTA_6/model.ubj,500,,81e0465e6595b8463eb1b3f207c52d52e3eaa89ac312faaf8ccee7e1a476a36c,4,,
1860494,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/DFT_3/model.ubj,500,,0c2c7f088496bbcc009e29428f99dd93b2f35ef5ad13020f8be77cca4d02ce06,4,,
1892529,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/PAIR_6/model.ubj,500,,bf5914a6443a314af2c32e17779dbcb73f60f739f66caed216af7b232228bf25,4,,
1876735,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/PM6_3/model.ubj,500,,3c725235f72281c8c28bdb19a5b814c6f2626700c1c1aef01d7338e453fee22f,4,,
1760898,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold3/ROLE_9/model.ubj,500,,7a205a3114b0d1c34d1b8df5e5b3760ec649d4135dc2412192e6a771aec36e26,4,,
1840135,XGBoost-UBJ,532,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/C0/model.ubj,500,,77254906084f36ff64f3940746fb8afd03c1e870c5e24ef7c0696742393eeb1b,4,,
1881017,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/DELTA_3/model.ubj,500,,8e50ec4cfd2f55988fbe5486a150ef6e3a256cd8a67a3ebb9f78556f409886cc,4,,
1911576,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/DELTA_6/model.ubj,500,,482e530d7a1d7a170b33cf389c290bad8917d7f106ced3000965fcfbf73071f5,4,,
1868569,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/DFT_3/model.ubj,500,,e280311f35f277b5adb7ac1034470ad5a6c7525698e5dfd1e73ebcdffb7d1c17,4,,
1900470,XGBoost-UBJ,538,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/PAIR_6/model.ubj,500,,74411c609fc6b31b6971a86baa5253dd13a07709ade2aed9c813bf9c53f81639,4,,
1885238,XGBoost-UBJ,535,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/PM6_3/model.ubj,500,,89d3758fdd138de5a18f1c1b5672086ba7641d95a5a5f6ccc6e9055680ff9eb6,4,,
1796874,XGBoost-UBJ,541,LOADABLE_FINITE_FORWARD,,/home/changliu/ExcitationNexus/12_Phase4_Multitask_OOD_Training/runs/gate2f1_multifidelity_delta_crossfit/iid/fold4/ROLE_9/model.ubj,500,,bce942b9f2c3453deab9a916b851e08c6bbef7d8d8eb462d22ef00812158c0f7,4,,
