structure_group_id_v1,structure_group_size,molecule_ids_numeric_sorted,unique_donor_ids,donor_ids_numeric_sorted,unique_acceptor_ids,acceptor_ids_numeric_sorted,unique_donor_structures,unique_acceptor_structures,unique_role_aware_groups,role_annotation_consistent,atom_count_consistent,sidecar_atom_origin_consistent,dft_pdb_json_geometry_consistent,d81_a28_conflict_in_group,geometry_reference_id,geometry_resolved_comparisons,geometry_unresolved_comparisons,geometry_mapping_methods,heavy_atom_rmsd_min_angstrom,heavy_atom_rmsd_max_angstrom,geometry_unresolved_reasons,primary_range_eV,meaningful_target_disagreement_count,representative_eligible_under_strict_rule
9e53f7747cdb2b44e76cf0c680caefa34a7378a529b06d9b9c54999b2e68b446,2,D77_A13;D77_A14,1,D77,2,A13;A14,1,1,1,True,True,True,True,False,D77_A13,1,0,RESOLVED_INDEX_GRAPH,0.036719480330282606,0.036719480330282606,,0.008826285714285564,16,False
9f31a518d1ee7f8e3d1ec3179f58651ea8d16edde8d8293895cdb9850394588f,2,D1_A185;D1_A186,1,D1,2,A185;A186,1,2,2,False,True,True,True,False,D1_A185,1,0,RESOLVED_INDEX_GRAPH,6.596989524548752e-07,6.596989524548752e-07,,5.714285713498413e-07,0,False
a11fa0e0045ff91626b1ead3ff50581c4b87a8224d94b14b508a591989fed072,2,D41_A339;D42_A339,2,D41;D42,1,A339,1,1,1,True,True,True,True,False,D41_A339,1,0,RESOLVED_INDEX_GRAPH,0.00127632276273929,0.00127632276273929,,0.00023399999999995647,9,False
a1fec415fc637f620361f913f84cccdb6b1f1ddbb15da8a24ebb74921277bd7c,2,D52_A173;D53_A173,2,D52;D53,1,A173,2,1,2,False,True,True,True,False,D52_A173,1,0,RESOLVED_INDEX_GRAPH,0.0015081916945195795,0.0015081916945195795,,0.00011600000000000499,10,False
a2ce13bdc964669d2ed4cdc1d07d4528aa49cd7c2c84f6f58bb37eeb612b7f20,2,D62_A23;D62_A30,1,D62,2,A23;A30,1,2,2,False,True,True,True,False,D62_A23,1,0,RESOLVED_INDEX_GRAPH,0.0023069582623504994,0.0023069582623504994,,7.6000000000076e-05,6,False
a386b6a27369c5b1d6c0a70e731b0775539cc14e8261dca226f60b7f4ff52467,2,D168_A13;D168_A14,1,D168,2,A13;A14,1,1,1,True,True,True,True,False,D168_A13,1,0,RESOLVED_INDEX_GRAPH,0.0006772175821181391,0.0006772175821181391,,0.00010257142857150736,13,False
a4aab33d3a2b9eb1a80953e560a868b9db88296daf6d05dfd47991be7ec4029f,2,D26_A182;D26_A187,1,D26,2,A182;A187,1,2,2,False,True,True,True,False,D26_A182,1,0,RESOLVED_INDEX_GRAPH,0.0067287745179889875,0.0067287745179889875,,0.00760485714285708,12,False
a52e38d478236067f8e2af156ddc7bd568b61fefd9bc6a1731c8140f01ea6ce2,2,D87_A23;D87_A30,1,D87,2,A23;A30,1,2,2,False,True,True,True,False,D87_A23,1,0,RESOLVED_INDEX_GRAPH,3.8040536363840185e-05,3.8040536363840185e-05,,4.000000000004e-06,1,False
a6080b045774de57d1bab6b1ffb26384da92a012903f8649766eca4ef44dbd78,2,D41_A273;D42_A273,2,D41;D42,1,A273,1,1,1,True,True,True,True,False,D41_A273,1,0,RESOLVED_INDEX_GRAPH,0.0025382096857724966,0.0025382096857724966,,0.00032114285714279767,9,False
a6bf1f201117b5b0dd2a0db9b7d0f36fd3c156f3a2595c9f5259df1cd547029b,2,D41_A146;D42_A146,2,D41;D42,1,A146,1,1,1,True,True,True,True,False,D41_A146,1,0,RESOLVED_INDEX_GRAPH,0.0007847718168046118,0.0007847718168046118,,4.3142857142880464e-05,7,False
a756e49bd6893649514fc7e2a981b7b29ca2a0b023e4d51a36b9f55d52be72f7,2,D71_A13;D71_A14,1,D71,2,A13;A14,1,1,1,True,True,True,True,False,D71_A13,1,0,RESOLVED_INDEX_GRAPH,0.005394175984553166,0.005394175984553166,,0.00028600000000000847,11,False
a847be6d89103b05bd7686f7d23a338cc70fa95d18fb2d66698a100ad83dce2b,2,D165_A13;D165_A14,1,D165,2,A13;A14,1,1,1,True,True,True,True,False,D165_A13,1,0,RESOLVED_INDEX_GRAPH,8.561660766104339e-05,8.561660766104339e-05,,2.371428571434908e-05,1,False
aa07b7cd90517d5f383c200e2949cb7d8b4b1094e86a7a384167f13a98da178e,2,D52_A179;D53_A179,2,D52;D53,1,A179,2,1,2,False,True,True,True,False,D52_A179,1,0,RESOLVED_INDEX_GRAPH,0.35101698348690485,0.35101698348690485,,0.011528285714285769,16,False
aa209bb76dfdc0b485ef618743b4bfe775a65b5ee08ef2a6eb6fe3ffb9a178ad,2,D41_A123;D42_A123,2,D41;D42,1,A123,1,1,1,True,True,True,True,False,D41_A123,1,0,RESOLVED_INDEX_GRAPH,0.12399110789798501,0.12399110789798501,,0.00015571428571425905,13,False
aa9e5f4ca894d9f5d7f0545d28b73b0ab0b840e8c2506d12e260c09ca543d600,2,D41_A251;D42_A251,2,D41;D42,1,A251,1,1,1,True,True,True,True,False,D41_A251,1,0,RESOLVED_INDEX_GRAPH,0.002618588100454548,0.002618588100454548,,0.0008682857142857103,12,False
aae319f3788c29e8f7990dfc6779484d18242a85357c219d5718a3e72a7632f5,2,D41_A343;D42_A343,2,D41;D42,1,A343,1,1,1,True,True,True,True,False,D41_A343,1,0,RESOLVED_INDEX_GRAPH,0.0007136125614827,0.0007136125614827,,0.0005608571428570297,9,False
abb4f1f9dd019e944d491cc8e2ca87d806ccfa7122fa26b11ef2c773da09f2fa,2,D32_A274;D32_A277,1,D32,2,A274;A277,1,1,1,True,True,True,True,False,D32_A274,1,0,RESOLVED_INDEX_GRAPH,0.7101485821908422,0.7101485821908422,,0.008340857142857039,17,False
acc9eff3f88ae910800a21433f51c283b5541d234068a39d3f62a583b44405a3,2,D159_A23;D159_A30,1,D159,2,A23;A30,1,2,2,False,True,True,True,False,D159_A23,1,0,RESOLVED_INDEX_GRAPH,0.0008210720716036974,0.0008210720716036974,,0.0007999999999999119,13,False
ad62217596d712481a85b85ddb4555a372a9ce908a84e353e703f94f5d534cd8,2,D75_A185;D75_A186,1,D75,2,A185;A186,1,2,2,False,True,True,True,False,D75_A185,1,0,RESOLVED_INDEX_GRAPH,0.0035924160368999355,0.0035924160368999355,,0.002595142857142796,13,False
ae1020ec6ef285fd116f0665ba0002e85a0f96228ec4b90f19efefcdb7cc6c15,2,D26_A185;D26_A186,1,D26,2,A185;A186,1,2,2,False,True,True,True,False,D26_A185,1,0,RESOLVED_INDEX_GRAPH,4.5641055577732946e-05,4.5641055577732946e-05,,3.4285714285764435e-05,1,False
ae9a44fa5c5b9693a7849690abdb7a5834ee1d6da69db5ca105cb1bf8034be5c,2,D15_A182;D15_A187,1,D15,2,A182;A187,1,2,2,False,True,True,True,False,D15_A182,1,0,RESOLVED_INDEX_GRAPH,0.0007410992740643691,0.0007410992740643691,,0.00039114285714281216,10,False
afcade1655d30d0883c1799842a83c45ec59eb99034371065b80bfcb8bd1f91d,2,D52_A325;D53_A325,2,D52;D53,1,A325,2,1,2,False,True,True,True,False,D52_A325,1,0,RESOLVED_INDEX_GRAPH,0.01607184122377988,0.01607184122377988,,0.08081542857142854,13,False
b052535c0dd4ea2fa1bb2a1aabe31c2619e9dbe18baceed339a5d1209b2d5e54,2,D41_A354;D42_A354,2,D41;D42,1,A354,1,1,1,True,True,True,True,False,D41_A354,1,0,RESOLVED_INDEX_GRAPH,8.082552686466222e-06,8.082552686466222e-06,,5.714285715718859e-07,0,True
b072d43109fcc2afee105ec1ba38fe6988f8a91c225e3dad169f699522f5f320,2,D25_A274;D25_A277,1,D25,2,A274;A277,1,1,1,True,True,True,True,False,D25_A274,1,0,RESOLVED_INDEX_GRAPH,0.0002880186642407947,0.0002880186642407947,,2.8000000000028002e-05,2,False
b15bd79a49ab9be381964352532418e1b43906780fd200f087e1ed60f40e8223,2,D60_A13;D60_A14,1,D60,2,A13;A14,1,1,1,True,True,True,True,False,D60_A13,1,0,RESOLVED_INDEX_GRAPH,0.002148636648002309,0.002148636648002309,,0.006046285714285671,11,False
b22fe0a44529828ca4faed7f07f3d373dcc1b21426c26717557cf51d6ca0c4a6,2,D52_A307;D53_A307,2,D52;D53,1,A307,2,1,2,False,True,True,True,False,D52_A307,1,0,RESOLVED_INDEX_GRAPH,0.005880444061090384,0.005880444061090384,,0.001605142857142805,13,False
b25b4d9a23d43760c5958aaa27328a1480e854b9ae88d5f7899fdae1c8b137ca,2,D41_A149;D42_A149,2,D41;D42,1,A149,1,1,1,True,True,True,True,False,D41_A149,1,0,RESOLVED_INDEX_GRAPH,0.05262823158353066,0.05262823158353066,,0.01985114285714279,14,False
b39f8fcb49a97a5dc5c693d4df35864b2677c8c5bc9ec3d7f50f06aaba0e5e0b,2,D125_A23;D125_A30,1,D125,2,A23;A30,1,2,2,False,True,True,True,False,D125_A23,1,0,RESOLVED_INDEX_GRAPH,0.006425807922788174,0.006425807922788174,,0.035876285714285805,17,False
b409cb8c4f7e57dd326caa890d6709fc81c388625a841a37994d4b3c2e09fa3d,2,D52_A339;D53_A339,2,D52;D53,1,A339,2,1,2,False,True,True,True,False,D52_A339,1,0,RESOLVED_INDEX_GRAPH,0.01069820706940988,0.01069820706940988,,0.002439142857142862,13,False
b44698fe2cb85520fcc6aaa9688d7fc769f4da1bb8cc8336ae513e25cad84baf,2,D52_A23;D53_A30,2,D52;D53,2,A23;A30,2,2,2,False,True,True,True,False,D52_A23,1,0,RESOLVED_INDEX_GRAPH,0.0019112066340027448,0.0019112066340027448,,0.0005931428571428476,11,False
b45994bc3fab4e1446c657ebb87d87895e9315474fef6ffa0f1bb623923f862f,2,D49_A182;D49_A187,1,D49,2,A182;A187,1,2,2,False,True,True,True,False,D49_A182,1,0,RESOLVED_INDEX_GRAPH,0.008127101294578713,0.008127101294578713,,0.0005497142857142645,11,False
b6099e59c9b8a445e0cc736ba1305d91c8fbe02c885c3d84c261d1a927cdd30f,2,D138_A13;D138_A14,1,D138,2,A13;A14,1,1,1,True,True,True,True,False,D138_A13,1,0,RESOLVED_INDEX_GRAPH,0.0010222243633228462,0.0010222243633228462,,5.542857142848412e-05,10,False
b610a4da5f7b215aa6b9a0b28e9369bf7bcc42c43117a05a0b2bd48be21c0c7a,2,D52_A364;D53_A364,2,D52;D53,1,A364,2,1,2,False,True,True,True,False,D52_A364,1,0,RESOLVED_INDEX_GRAPH,0.004369804876859286,0.004369804876859286,,0.0022488571428570525,12,False
b83a803b4fd064b8f0d7e94b165c63cc0b1a844b487306feb0c5dd87f074e710,2,D10_A185;D10_A186,1,D10,2,A185;A186,1,2,2,False,True,True,True,False,D10_A185,1,0,RESOLVED_INDEX_GRAPH,0.000149493261853415,0.000149493261853415,,1.771428571428757e-05,5,False
b9850f63215fe07c36cf4210073ee6d66a6f3ba1e28432e705f70df5d83dd33d,2,D41_A15;D42_A15,2,D41;D42,1,A15,1,1,1,True,True,True,True,False,D41_A15,1,0,RESOLVED_INDEX_GRAPH,0.0011047403502949702,0.0011047403502949702,,0.00011799999999995148,6,False
bb15f118132a08c2746cd94c34cfa35b9b78b44db3b7db95c564c375b54f9e89,2,D52_A167;D53_A167,2,D52;D53,1,A167,2,1,2,False,True,True,True,False,D52_A167,1,0,RESOLVED_INDEX_GRAPH,0.09762415938589107,0.09762415938589107,,0.023961999999999928,13,False
bc1a80ec995b2e094339b7e419151392cd0608dd787ed21dc23f82aea9990b27,2,D41_A259;D42_A259,2,D41;D42,1,A259,1,1,1,True,True,True,True,False,D41_A259,1,0,RESOLVED_INDEX_GRAPH,0.47666024344413427,0.47666024344413427,,0.011614285714285688,19,False
bc2dc3b86b7e98009518d67bb1d1ac0eec1cbe08b4c1e6e3143eb85da0ef79c6,2,D41_A325;D42_A325,2,D41;D42,1,A325,1,1,1,True,True,True,True,False,D41_A325,1,0,RESOLVED_INDEX_GRAPH,0.00037497878523294484,0.00037497878523294484,,2.942857142856914e-05,5,False
bc686e6d2c05bd1415e821fb4c211c8077ab1ca22b1be63e99225d9b32048735,2,D48_A185;D48_A186,1,D48,2,A185;A186,1,2,2,False,True,True,True,False,D48_A185,1,0,RESOLVED_INDEX_GRAPH,0.0007625920122230561,0.0007625920122230561,,0.00020542857142868964,8,False
bce39c6491adbbb482a3f2adf4e99fbb1c1b6c5fc51b6249ced52f3364915c05,2,D14_A274;D14_A277,1,D14,2,A274;A277,1,1,1,True,True,True,True,False,D14_A274,1,0,RESOLVED_INDEX_GRAPH,0.005454479927977461,0.005454479927977461,,0.0033928571428570864,12,False
bd81a245b55644bf7a87715f3b3eba4f6ea20c68f885fdacbaa41406f98a4e7a,2,D52_A369;D53_A369,2,D52;D53,1,A369,2,1,2,False,True,True,True,False,D52_A369,1,0,RESOLVED_INDEX_GRAPH,0.003047566137372706,0.003047566137372706,,0.0008720000000000949,9,False
be282115bb2d19d34a55ee5ca4f326ee3c1b390d1716592e02c29bd483835625,2,D20_A182;D20_A187,1,D20,2,A182;A187,1,2,2,False,True,True,True,False,D20_A182,1,0,RESOLVED_INDEX_GRAPH,0.00023495449855706445,0.00023495449855706445,,8.285714285793944e-06,3,False
c0ecb70971d65cb86cf20de3a5972cd0cd95fb11a4d9219be9a09a9c666aaab3,2,D41_A200;D42_A200,2,D41;D42,1,A200,1,1,1,True,True,True,True,False,D41_A200,1,0,RESOLVED_INDEX_GRAPH,0.0032371875249664504,0.0032371875249664504,,0.0006202857142857399,10,False
c39823ebbaa31cbee67c1cfa17b638114b23ccec79dbe914b7b24557b88e32a6,2,D59_A13;D59_A14,1,D59,2,A13;A14,1,1,1,True,True,True,True,False,D59_A13,1,0,RESOLVED_INDEX_GRAPH,0.0002705158199881591,0.0002705158199881591,,9.99999999995449e-06,8,False
c3a8395c1be96d284aa6fe63c78202520704893c887aeb4aeed81f672b5331f7,2,D171_A185;D171_A186,1,D171,2,A185;A186,1,2,2,False,True,True,True,False,D171_A185,1,0,RESOLVED_INDEX_GRAPH,0.0003075359189807999,0.0003075359189807999,,0.0004445714285713498,12,False
c3b80dea12f96bf836c91b50f4ee64227d05d4d6698060a01a6a9d763eb2407b,2,D118_A182;D118_A187,1,D118,2,A182;A187,1,2,2,False,True,True,True,False,D118_A182,1,0,RESOLVED_INDEX_GRAPH,0.0002794270475862127,0.0002794270475862127,,0.00010971428571426856,5,False
c49bf14e50f1df350d29e9d2ad22f83769ac35c9844bb516c70a678dfc7b67bf,4,D52_A185;D52_A186;D53_A185;D53_A186,2,D52;D53,2,A185;A186,2,2,4,False,True,True,True,False,D52_A185,3,0,RESOLVED_INDEX_GRAPH,0.0022319889270568933,0.016457141723412873,,0.008353142857142837,15,False
c7279896b8a8984d326f8aa06e28e32e3c38f1fc662699996bd39c97b02c0052,2,D41_A188;D42_A188,2,D41;D42,1,A188,1,1,1,True,True,True,True,False,D41_A188,1,0,RESOLVED_INDEX_GRAPH,0.0007857819434271522,0.0007857819434271522,,0.0005425714285713923,9,False
c72f14abd35d074dd703b4a70fd291806246825f339969197123fcc5cd147ab1,2,D40_A23;D40_A30,1,D40,2,A23;A30,1,2,2,False,True,True,True,False,D40_A23,1,0,RESOLVED_INDEX_GRAPH,0.0001650823568367872,0.0001650823568367872,,2.371428571434908e-05,1,False
c733284b2491250d568a923be638667f3dcd4ab48184e7b77268e3b4e93d911c,2,D52_A273;D53_A273,2,D52;D53,1,A273,2,1,2,False,True,True,True,False,D52_A273,1,0,RESOLVED_INDEX_GRAPH,4.530273171628962,4.530273171628962,,0.07450657142857142,16,False
c73cb0a15e935b7d262ae5ac304072aa03ffca2b55bf91b59bd7139257fd2ac5,2,D50_A23;D50_A30,1,D50,2,A23;A30,1,2,2,False,True,True,True,False,D50_A23,1,0,RESOLVED_INDEX_GRAPH,0.0011361019875470715,0.0011361019875470715,,0.00014085714285716477,10,False
c765f1211a3e69782700530396bc759cfc4d0e53f4a723bcc11242ce87a0d084,2,D52_A334;D53_A334,2,D52;D53,1,A334,2,1,2,False,True,True,True,False,D52_A334,1,0,RESOLVED_INDEX_GRAPH,0.0035071288771133294,0.0035071288771133294,,0.00020971428571431305,11,False
c769b1a052072f54b6b71ff4e1ee40ee6a4fc52fc02429bcf2cdd2a95aed6ec4,2,D52_A346;D53_A346,2,D52;D53,1,A346,2,1,2,False,True,True,True,False,D52_A346,1,0,RESOLVED_INDEX_GRAPH,0.10331153603758106,0.10331153603758106,,0.02278200000000008,16,False
c7880980402ea50047686dcf77de00e2b6b5e4875d0d31f2308b968fc30b97a4,2,D61_A13;D61_A14,1,D61,2,A13;A14,1,1,1,True,True,True,True,False,D61_A13,1,0,RESOLVED_INDEX_GRAPH,0.0012467500845053112,0.0012467500845053112,,0.0029777142857143613,11,False
c90e66c1e54da77077d62f0ed9fbcef081ef973234ecf3b55363a6a6e0b8581d,2,D47_A13;D47_A14,1,D47,2,A13;A14,1,1,1,True,True,True,True,False,D47_A13,1,0,RESOLVED_INDEX_GRAPH,0.00027174737573306144,0.00027174737573306144,,2.9142857142838707e-05,3,False
c9fcf3399bd82abbb24edc7bc8270f54a6235c3d987e67d9329e6dafe5aadb0f,2,D14_A185;D14_A186,1,D14,2,A185;A186,1,2,2,False,True,True,True,False,D14_A185,1,0,RESOLVED_INDEX_GRAPH,0.0009427769673852352,0.0009427769673852352,,0.00011428571428573342,6,False
cbbe645b6640d73fb196c517820709776f145bbf22707a39ccbec9927e60b7bf,2,D158_A13;D158_A14,1,D158,2,A13;A14,1,1,1,True,True,True,True,False,D158_A13,1,0,RESOLVED_INDEX_GRAPH,5.426577182102393e-07,5.426577182102393e-07,,0.0,0,True
ccd00201a7515d94493a1710b55efe5b4fc29ee5d7a1692dc4f238080e46402b,2,D28_A274;D28_A277,1,D28,2,A274;A277,1,1,1,True,True,True,True,False,D28_A274,1,0,RESOLVED_INDEX_GRAPH,0.009760107006715358,0.009760107006715358,,0.0016525714285714477,12,False
ccd85e9b36ebd09a380c9e994a451c3d299b9e6af275eb779a162edf6c5c7aa0,2,D63_A23;D63_A30,1,D63,2,A23;A30,1,2,2,False,True,True,True,False,D63_A23,1,0,RESOLVED_INDEX_GRAPH,0.0011736152770048692,0.0011736152770048692,,0.000252000000000141,7,False
ccf4343122955863b5b99fa80fc4faa281987d0675bedec682d69dd1d851dc0e,2,D46_A274;D46_A277,1,D46,2,A274;A277,1,1,1,True,True,True,True,False,D46_A274,1,0,RESOLVED_INDEX_GRAPH,1.5491757117002454,1.5491757117002454,,0.35564685714285715,20,False
ce41791f72fb3b9d739b2040289c6945a78fa86f27c0319c4651ac7a564344fe,2,D36_A182;D36_A187,1,D36,2,A182;A187,1,2,2,False,True,True,True,False,D36_A182,1,0,RESOLVED_INDEX_GRAPH,7.158722024429417e-07,7.158722024429417e-07,,2.8571428567492063e-07,0,False
cea7c088634586d66fb3eb53d9f9b52776e816f047f36cb66b6fcfec4522d5f3,2,D120_A13;D120_A14,1,D120,2,A13;A14,1,1,1,True,True,True,True,False,D120_A13,1,0,RESOLVED_INDEX_GRAPH,0.003886463056195244,0.003886463056195244,,0.002834571428571353,16,False
cec1e255866a17ad1b3495e6c1fa0200a511cea258ef41f27572e7352479b931,2,D126_A13;D126_A14,1,D126,2,A13;A14,1,1,1,True,True,True,True,False,D126_A13,1,0,RESOLVED_INDEX_GRAPH,0.000953317384712863,0.000953317384712863,,0.0002402857142856929,9,False
cf1a9ea073cdd3804e01f0321923b7535bc30922e0941fbdbfc49484d2bb7f45,2,D41_A18;D42_A18,2,D41;D42,1,A18,1,1,1,True,True,True,True,False,D41_A18,1,0,RESOLVED_INDEX_GRAPH,1.2337464933317048,1.2337464933317048,,0.031217142857142832,14,False
cf4aaa8a0ee858025615b2445d1b02b727afcad9f698c160b2c4ad7ba4531ef9,2,D41_A374;D42_A374,2,D41;D42,1,A374,1,1,1,True,True,True,True,False,D41_A374,1,0,RESOLVED_INDEX_GRAPH,0.0009615341382046327,0.0009615341382046327,,0.000395714285714277,10,False
cfd7e12558401badeadb4a0400699f6f11f4acbc9eec34181059f0cc963463d5,2,D5_A185;D5_A186,1,D5,2,A185;A186,1,2,2,False,True,True,True,False,D5_A185,1,0,RESOLVED_INDEX_GRAPH,8.813891592125688e-07,8.813891592125688e-07,,8.571428571357842e-07,0,False
d05101e50b27bf8aa5ef45f818818cb2239d7829c89347c01e749de714f448e6,2,D30_A185;D30_A186,1,D30,2,A185;A186,1,2,2,False,True,True,True,False,D30_A185,1,0,RESOLVED_INDEX_GRAPH,0.00016342421143515184,0.00016342421143515184,,3.7142857143290797e-06,3,False
d0ee672d36227e89d890ef6d8197e76876dee635283a7fa0797db3cc481d87af,2,D15_A185;D15_A186,1,D15,2,A185;A186,1,2,2,False,True,True,True,False,D15_A185,1,0,RESOLVED_INDEX_GRAPH,8.027063898463122e-07,8.027063898463122e-07,,0.0,1,False
d164050003eb754f38a436e91801800996269fdd29269487b9f989dd9d8a40d9,2,D24_A182;D24_A187,1,D24,2,A182;A187,1,2,2,False,True,True,True,False,D24_A182,1,0,RESOLVED_INDEX_GRAPH,0.005194544652650713,0.005194544652650713,,0.00015257142857139083,10,False
d194137011f2bb160298a85f83ea4cef23f23fcbc21eeae4480475a0fe0ebd88,2,D56_A182;D56_A187,1,D56,2,A182;A187,1,2,2,False,True,True,True,False,D56_A182,1,0,RESOLVED_INDEX_GRAPH,0.003917574422754614,0.003917574422754614,,0.005458571428571424,13,False
d1bbbbd9387dd6b4f9696462a9f115039d4e1552653ae42a279ee4d890e40ab6,2,D41_A333;D42_A333,2,D41;D42,1,A333,1,1,1,True,True,True,True,False,D41_A333,1,0,RESOLVED_INDEX_GRAPH,0.00015473015220564924,0.00015473015220564924,,2.2857142857102275e-05,3,False
d25d9c0a9469aad780869e3c65d7e2d8b59100ee87c6b2d12604327bf2da5513,2,D41_A4;D42_A4,2,D41;D42,1,A4,1,1,1,True,True,True,True,False,D41_A4,1,0,RESOLVED_INDEX_GRAPH,0.0027459866294202665,0.0027459866294202665,,0.0028817142857142652,12,False
d26776333ae87488d88075f142a96a6594450d56720ec1269b85536c19d72162,2,D137_A13;D137_A14,1,D137,2,A13;A14,1,1,1,True,True,True,True,False,D137_A13,1,0,RESOLVED_INDEX_GRAPH,0.049708559279631095,0.049708559279631095,,0.003422571428571386,12,False
d3a2f7254348a724960a5b787df23fab17fb65d43616680b52177b054a9d4824,2,D27_A274;D27_A277,1,D27,2,A274;A277,1,1,1,True,True,True,True,False,D27_A274,1,0,RESOLVED_INDEX_GRAPH,0.0013145659116100528,0.0013145659116100528,,9.800000000009801e-05,11,False
